stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,20.65,0,10.32,0,0,0,0,0,10.32,0
12hpf,7.71,0,3.86,1.93,1.93,1.93,0,7.71,1.93,3.86
14hpf,10.03,0,3.34,0,3.34,0,0,0,10.03,6.69
16hpf,36.91,6.15,2.05,4.1,10.25,4.1,0,0,10.25,22.56
19hpf,10.95,0,0,0,0,0,0,2.19,0,4.38
24hpf,27,0,2,4,13,13,1,2,7,6
2dpf,150.97,3.34,9.17,35.87,71.73,134.29,17.52,2.5,52.55,69.23
3dpf,529.82,8.62,5.75,22.99,23.56,258.59,10.92,0,22.41,43.67
5dpf,73.91,9.82,26.36,33.08,24.81,176.76,12.4,18.09,40.83,133.34
10dpf,233.44,11.92,22.59,35.14,16.32,174.45,15.06,0,11.3,38.91
