stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,19.18,0,0.83,0,1.67,0.83,0,0
3dpf,54.02,1.15,0,0,0.57,2.87,0,0
5dpf,2.58,1.03,0,0.52,1.55,3.62,0,0.52
10dpf,26.98,0,0,0,0.63,0.63,0.63,0
