stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,92.91,0,0,0,0,0,0,0,20.65,0
12hpf,28.92,0,0,0,11.57,0,0,0,38.56,0
14hpf,331.04,0,0,0,6.69,33.44,0,0,56.85,10.03
16hpf,198.93,0,0,4.1,10.25,41.02,0,0,61.52,2.05
19hpf,275.84,0,0,2.19,6.57,10.95,17.51,0,13.14,4.38
24hpf,198,1,0,38,19,30,26,0,42,5
2dpf,577.18,3.34,12.51,150.13,95.92,239.38,37.53,2.5,150.97,50.88
3dpf,1188.37,4.02,1.72,48.84,14.37,167.8,3.45,0,41.95,12.07
5dpf,116.8,5.69,12.4,124.04,13.95,136.96,16.54,1.55,44.45,44.45
10dpf,315.02,2.51,3.14,40.16,5.65,66.52,12.55,0,23.85,1.88
