stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0.83,0,0.83,8.34,14.18,6.67,0
3dpf,0,0,0,0.57,1.15,27.01,0.57,0.57
5dpf,0,0.52,0.52,1.03,3.1,39.8,5.69,0.52
10dpf,1.88,0,0,0.63,1.26,58.99,0,0.63
