stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,2.5,0,1.67,1.67,0,2.5,0,0.83,10.84
3dpf,10.34,3.45,0,1.72,0,2.3,0,0,8.62
5dpf,11.89,8.27,0,3.62,0.52,5.69,0.52,2.07,16.54
10dpf,16.94,6.28,1.26,3.77,0,7.53,0,1.26,13.18
