stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0
2dpf,4.17,0,0.83,0,1.67,0,0,0.83
3dpf,91.37,1.72,0,0.57,4.02,0,0,2.3
5dpf,8.27,9.3,4.13,0.52,6.2,0.52,0,2.58
10dpf,57.11,11.3,2.51,0,1.88,0,0.63,0
