stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0,0,0.83,0,0,0,0
3dpf,30.46,2.3,0,0,0.57,3.45,0,0
5dpf,2.58,0,1.03,0.52,0,2.58,0.52,1.55
10dpf,18.83,0,0,0.63,0,0.63,0,0
