stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,3.34,0,0,0,0,0,0,0,0
16hpf,2.05,0,0,0,0,0,0,0,0
19hpf,0,0,0,10.95,0,0,0,0,0
24hpf,1,0,0,140,4,0,0,1,0
2dpf,17.52,0,20.85,212.69,39.2,7.51,0,2.5,5.84
3dpf,13.79,0,55.17,75.28,37.35,9.19,0,0,0.57
5dpf,8.79,1.03,74.42,216.03,10.85,18.09,0.52,0.52,6.2
10dpf,8.79,0,34.51,153.12,5.02,8.16,0,0.63,2.51
