stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,13.38
2dpf,2.5,2.5,0.83,0,0,0,0.83
3dpf,6.9,0,0,1.15,0,0,0
5dpf,0.52,7.24,0.52,1.55,0,0,0.52
10dpf,8.16,0,0,1.26,0.63,0.63,1.26
