stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,61.94,0,0,0,72.26,0,0,10.32,970.36,0
12hpf,21.21,5.78,0,42.41,19.28,7.71,0,0,466.52,9.64
14hpf,13.38,0,23.41,93.63,43.47,33.44,0,0,177.22,66.88
16hpf,18.46,14.36,26.66,94.34,69.73,43.07,2.05,0,131.25,32.81
19hpf,142.3,13.14,21.89,96.32,194.84,91.95,13.14,2.19,131.35,72.24
24hpf,39,8,3,87,147,67,2,0,52,44
2dpf,14.18,6.67,2.5,44.21,13.35,20.85,0.83,0.83,10.84,8.34
3dpf,4.02,2.87,0,6.32,0.57,18.96,0,0,3.45,2.3
5dpf,4.13,0.52,3.62,16.54,4.65,57.88,1.03,0,22.74,17.57
10dpf,0.63,0,0,0,0,1.26,0,0,0,0
