stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,3,0,0,0,0,0,0,0
2dpf,39.2,0,0.83,1.67,13.35,0.83,0,2.5
3dpf,282.73,0,0,0,6.32,0,0,0
5dpf,5.17,0,0.52,0,6.2,0,0.52,0.52
10dpf,62.75,1.26,1.88,0,2.51,0,0,0
