stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,0,0,0,0
19hpf,0,0,0,0,0,2.19,0,0,0
24hpf,2,0,0,0,0,0,0,0,0
2dpf,48.38,0.83,1.67,1.67,3.34,19.18,2.5,0,6.67
3dpf,472.93,1.15,0,0,0.57,8.62,0,0.57,1.15
5dpf,8.27,0.52,0,1.55,0.52,4.13,0,1.55,4.65
10dpf,62.13,0,1.26,0,0,6.28,0,0,0
