stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,3881.43,30.97,30.97,0,598.73,41.29,0,82.58,1899.42,949.71
12hpf,3805.38,80.97,36.63,123.38,873.27,165.79,7.71,109.88,1939.32,844.35
14hpf,4490.81,53.5,220.69,217.35,906.19,351.11,83.6,43.47,1936.1,983.1
16hpf,2725.54,100.49,268.66,149.71,904.41,346.59,94.34,34.86,1347.39,764.96
19hpf,3800.42,35.03,122.59,78.81,477.24,238.62,133.54,15.32,571.38,514.46
24hpf,1733,32,447,62,341,174,58,2,548,156
2dpf,434.55,19.18,22.52,36.7,150.97,241.05,36.7,4.17,139.29,80.07
3dpf,1159.63,37.93,36.78,23.56,28.16,460.87,31.03,0,77.58,78.73
5dpf,228.44,18.61,119.39,61.5,61.5,636.22,48.58,43.41,195.88,497.71
10dpf,671.46,55.85,124.88,92.25,60.87,1293.97,42.67,1.88,313.14,138.68
