stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,3.34,0,0,0,0,3.34,0,0,3.34
16hpf,16.41,0,0,0,4.1,0,2.05,6.15,8.2
2dpf,20.02,0,0,0.83,3.34,5.84,1.67,1.67,15.85
3dpf,39.08,0.57,0.57,1.15,0.57,2.87,0,0,4.6
10dpf,10.04,0.63,1.26,1.26,0,1.88,0,0.63,6.28
