stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,30.97,0,72.26,1744.58,0
12hpf,3.86,0,0,0,0,0,597.6,1.93
14hpf,0,0,0,0,0,6.69,705.56,0
16hpf,2.05,0,0,0,0,0,301.47,2.05
19hpf,0,0,0,0,0,2.19,253.95,0
24hpf,1,0,0,0,0,0,45,0
3dpf,0,0.57,0.57,0,2.3,0,0.57,0
5dpf,0,0,0,0,0,0,0,0.52
10dpf,0.63,0,0,0,0.63,0,0,0
