stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0
2dpf,1.67,0,4.17,5,8.34,1.67,0.83
3dpf,55.17,0.57,0,0.57,0.57,0,0
5dpf,1.55,0,0,0,2.58,1.03,3.1
10dpf,37.02,0,0,0.63,1.88,0,0
