stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0,0,0.83,0.83,0.83,0.83,0
3dpf,3.45,0,0,0.57,1.15,0,0,0
5dpf,3.62,0,0.52,0,4.65,0,0,1.03
10dpf,3.77,0.63,1.26,0,0,0,0,0
