stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0,3.34,14.18,2.5,0
3dpf,0.57,0,0,2.87,22.41,0,0.57
5dpf,1.55,0,2.58,1.55,23.26,0.52,0
10dpf,0.63,0.63,0,0.63,14.43,0.63,0
