stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
3dpf,2.87,17.81,0,0,1.15,0,0
5dpf,2.58,16.54,1.03,1.03,0.52,2.58,3.1
10dpf,1.26,18.83,0,0,0.63,0.63,0
