stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,7,1,0,0,0,0,0
2dpf,2.5,0,12.51,0.83,2.5,2.5,1.67,0,0
3dpf,27.01,0,14.94,0,0,2.3,0.57,0,0.57
5dpf,2.07,0.52,62.02,1.55,0,7.24,0,1.55,6.2
10dpf,10.67,0,92.25,3.14,0,2.51,0,0.63,0
