stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,10.01,0,1.67,2.5,5,1.67,0,5.84,6.67
3dpf,13.79,0.57,0.57,1.15,8.62,0,0,0,3.45
5dpf,2.07,1.03,4.13,0.52,11.89,0,0.52,1.55,2.58
10dpf,12.55,0.63,1.88,0.63,10.67,1.26,0,0,0.63
