stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0,0,1.67,7.51,0,0,0
3dpf,23.56,0.57,0,0.57,0,8.62,0,0.57,1.15
5dpf,2.58,0,1.55,1.55,0.52,6.72,0.52,1.55,2.07
10dpf,67.15,1.88,0,0.63,0,6.28,0,0,1.26
