stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,14,0,0,0,0,0,0,0
3dpf,114.35,1.15,0.57,0,0,0.57,0,0
5dpf,2.07,0,0,2.07,0,3.1,0.52,1.03
10dpf,33.89,0.63,0,0.63,0.63,1.26,0,0
