stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,4.17,0,0.83,5,6.67,1.67,0.83,0.83,2.5
3dpf,31.61,0,0,0,2.3,0.57,0,0.57,0
5dpf,3.1,0.52,0.52,0,11.89,2.07,0,1.03,1.55
10dpf,16.32,0,0,0,2.51,1.26,0,0.63,1.26
