stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,8.2,0,0
19hpf,0,0,0,0,0,2.19,0,0
24hpf,12,0,0,0,1,32,1,1
2dpf,11.68,4.17,0.83,20.02,3.34,8.34,5,5.84
3dpf,21.84,0,0,8.62,0.57,22.99,1.72,0.57
5dpf,4.65,9.3,1.03,30.49,1.55,26.88,5.69,2.07
10dpf,11.3,8.16,0.63,14.43,0,13.18,3.77,1.26
