stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0,0
2dpf,4.17,0,0,0,0,8.34,0,0,2.5
3dpf,5.75,1.72,0,0,0.57,2.3,0,0.57,2.3
5dpf,3.1,0,0.52,1.55,0,6.2,0.52,0,6.72
10dpf,4.39,1.26,1.88,1.26,0,4.39,0,1.88,1.88
