stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0.83,0,0,0.83,1.67,0
3dpf,1.72,0,0.57,0,5.75,0.57,0.57
5dpf,1.03,0,0,0,4.13,0,2.07
10dpf,1.26,1.26,1.88,1.26,6.9,0,0
