stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.83,0,0,0.83
3dpf,2.3,1.15,3.45,0.57,0,0,0,4.6
5dpf,1.03,0,0.52,0,0.52,0.52,0,6.72
10dpf,3.77,4.39,17.57,0,4.39,0,0.63,5.02
