stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,0,0.83
3dpf,4.02,0,0,3.45,0,0
5dpf,1.03,0.52,1.03,1.03,0.52,0.52
10dpf,1.26,0,0,3.14,0,0.63
