stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,2.19,0,0,0,0,0,0,0
24hpf,0,0,0,0,11,0,3,0
2dpf,0.83,0,0,0,3.34,1.67,16.68,1.67
3dpf,8.62,0.57,0,0.57,1.72,1.15,6.32,0
5dpf,0.52,0.52,0.52,0.52,4.65,2.07,22.74,2.07
10dpf,8.16,1.26,0,0,6.9,0,1.88,0
