stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,7.51,0,0,3.34,0,0,0.83
3dpf,17.24,0,0,1.15,1.15,0,0
5dpf,11.37,0,0.52,4.13,1.55,1.03,2.07
10dpf,14.43,1.26,0,1.26,1.26,0,0
