stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,7,0,0,0,1,0,0,0,0
2dpf,83.41,0,2.5,0,3.34,25.02,0.83,1.67,4.17
3dpf,753.36,0.57,0,0.57,0.57,14.37,0,1.15,1.15
5dpf,9.82,0.52,0.52,2.58,0,7.24,1.03,1.03,4.13
10dpf,102.29,0.63,0,1.26,0,10.04,1.26,0.63,0.63
