stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0,0,3.34,5.84,0,0.83,0
3dpf,10.92,0,0,0.57,1.72,1.15,0,0.57,0.57
5dpf,2.58,1.03,0.52,2.07,0.52,7.24,1.03,1.03,3.1
10dpf,3.77,0,0,0,0.63,0.63,0,0,0
