stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,0,0,0
2dpf,10.01,0,0,1.67,3.34,1.67,2.5,1.67
3dpf,19.54,0.57,1.15,0.57,5.17,0.57,0.57,0
5dpf,2.07,1.03,0,0,7.75,1.03,1.03,12.4
10dpf,8.16,1.26,1.26,0,10.67,0,1.26,0.63
