stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,6.67,0,0,0.83,0.83,5,0,0,1.67,2.5
3dpf,28.73,2.87,0.57,1.15,5.17,85.62,0,0,0,2.3
5dpf,7.75,18.61,2.07,3.1,1.03,47.55,1.55,1.03,2.07,6.2
10dpf,30.12,1.26,0,1.26,0,18.2,0.63,0,1.26,1.26
