stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,1.93,0,0,0,0,0,0,0,0
24hpf,0,0,0,0,1,0,0,0,0
2dpf,6.67,0,1.67,7.51,5.84,0,0,2.5,1.67
3dpf,42.52,0.57,1.72,1.15,17.81,2.87,0,1.15,1.15
5dpf,1.03,1.03,1.03,0.52,6.72,0.52,0.52,1.03,2.07
10dpf,9.41,0,0.63,0,3.14,0.63,0,0,1.88
