stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,1.93,0,0,0,0,0,0,1.93
14hpf,0,0,0,0,0,0,0,0,40.13
16hpf,2.05,0,0,0,0,0,0,2.05,166.12
19hpf,0,0,2.19,0,0,0,0,0,111.65
24hpf,0,0,84,0,1,0,0,2,98
2dpf,8.34,5.84,83.41,1.67,6.67,10.84,2.5,2.5,198.51
3dpf,13.79,7.47,43.1,0.57,1.15,9.19,0,0.57,68.38
5dpf,5.17,3.1,172.62,3.62,1.55,15.5,1.55,3.1,453.26
10dpf,11.3,15.69,178.22,2.51,0,6.28,0.63,1.26,83.46
