stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,6.69,0,0,0,0,0,0,0
19hpf,4.38,0,0,0,0,0,0,0
24hpf,0,0,0,1,0,1,0,0
2dpf,18.35,1.67,1.67,12.51,18.35,8.34,23.35,16.68
3dpf,47.12,0,1.15,5.75,49.42,1.15,3.45,1.15
5dpf,2.07,0,1.03,1.03,8.79,0.52,1.03,3.1
10dpf,20.71,0,0,0,15.06,2.51,1.26,1.88
