stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0
2dpf,10.01,0.83,18.35,6.67,4.17,0
3dpf,3.45,0,4.02,14.37,1.72,0
5dpf,3.1,2.58,5.17,9.3,0.52,0
10dpf,1.26,1.26,3.77,16.94,0.63,0.63
