stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,6.67,0,0,0,3.34,0,1.67,0
3dpf,5.17,0,0,0,2.3,0,0,0
5dpf,7.75,1.55,0,0,4.65,0.52,0,1.55
10dpf,2.51,0.63,1.88,0.63,3.14,0,0,0
