stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,5.84,1.67,0.83,0,0,0.83,0,21.69
3dpf,1.72,1.15,0,0,1.15,2.87,0,5.75
5dpf,1.03,0.52,4.65,0,0.52,1.03,0.52,35.66
10dpf,1.26,0,0.63,0.63,0.63,1.26,0,5.65
