stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,0,2.87,0,0.57,0,0,0.57,0
5dpf,0.52,3.62,1.03,2.07,0.52,7.24,0,2.58
10dpf,1.26,13.81,0,0.63,0.63,0.63,0,0.63
