stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,20.65,0,0,0,0,0
12hpf,1.93,0,0,0,1.93,0,0,0,0,0
14hpf,10.03,0,0,0,23.41,26.75,0,10.03,3.34,0
16hpf,10.25,0,0,4.1,28.71,26.66,10.25,2.05,18.46,0
19hpf,41.59,0,0,0,30.65,21.89,17.51,21.89,15.32,0
24hpf,28,0,46,4,45,20,10,2,15,0
2dpf,271.91,0,6.67,60.89,412.03,859.1,57.55,32.53,230.2,25.86
3dpf,267.78,5.75,7.47,29.31,102.86,1526.83,40.23,0.57,90.22,7.47
5dpf,126.11,13.44,36.69,71.84,82.69,1164.93,42.38,25.84,137.99,51.68
10dpf,114.21,6.9,26.98,46.44,40.79,697.82,43.3,1.26,65.26,6.9
