stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0,4.17,4.17,0,0,1.67,0
3dpf,28.16,0.57,0.57,2.87,12.64,0,0,1.72,0
5dpf,1.03,0,1.55,1.03,19.12,0.52,0.52,1.55,1.55
10dpf,16.94,0,3.14,0.63,7.53,0,0,0.63,0
