stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,5.84,0,1.67,0,0,0,0.83
3dpf,38.5,0,1.15,0,1.15,0.57,0
5dpf,5.17,1.03,1.55,0.52,5.17,0.52,1.03
10dpf,29.49,0.63,1.26,1.88,0.63,1.26,0.63
