stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,3.86,0,0
24hpf,1,0,0,0,0,0
2dpf,11.68,0,0.83,4.17,0,3.34
3dpf,16.09,0,1.72,0.57,0.57,0
5dpf,17.57,0.52,0,3.62,1.03,2.07
10dpf,10.67,0.63,1.26,1.88,0,0
