stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
14hpf,0,0,0,0,0,0,0,10.03
16hpf,0,0,0,0,0,0,0,4.1
19hpf,0,0,0,0,0,0,0,218.92
24hpf,0,0,1,0,0,0,0,55
2dpf,10.84,0.83,1.67,2.5,1.67,11.68,1.67,602.2
3dpf,4.6,0.57,0,0.57,0.57,2.87,0,78.73
5dpf,1.55,0.52,0,0,0,1.55,0,71.32
10dpf,0.63,0,0.63,0,0.63,0.63,0,5.02
