stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,10.84,0,2.5,0.83,0,0.83,0.83,0.83
3dpf,25.28,0.57,0,1.72,1.15,0,0.57,1.15
5dpf,1.03,0,1.55,3.62,0,0.52,1.55,1.55
10dpf,1.88,0,0,1.26,0,0,0,0
