stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,20.65
12hpf,5.78,0,0,1.93,17.35,1.93,0,0,0,0
14hpf,0,0,0,0,26.75,13.38,0,0,0,0
16hpf,0,2.05,0,4.1,6.15,2.05,0,0,4.1,2.05
19hpf,4.38,0,0,10.95,8.76,4.38,2.19,0,2.19,2.19
24hpf,5,0,0,32,21,2,0,0,0,2
2dpf,43.37,0,6.67,10.01,16.68,18.35,5,0,5.84,55.05
3dpf,401.68,0.57,3.45,5.17,2.3,18.39,0,0,2.87,5.75
5dpf,16.54,2.07,2.07,12.4,7.75,23.26,1.03,2.07,9.3,31.53
10dpf,134.92,1.26,1.26,4.39,10.04,5.65,0.63,0,6.28,3.77
