stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.84,0,1.67,3.34,0,2.5,6.67
3dpf,70.11,0,1.72,1.72,0,0,1.72
5dpf,4.65,0.52,3.1,2.07,0.52,0.52,2.58
10dpf,71.54,0,1.26,0.63,0,0,6.28
