stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,15.85,0.83,1.67,8.34,6.67,0,0,0,2.5
3dpf,27.58,0,0.57,1.72,10.92,0,0,0.57,0.57
5dpf,3.1,2.07,5.17,1.03,7.75,0.52,0.52,2.07,6.72
10dpf,6.28,1.26,0.63,0,5.65,0,0,0,0
