stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
19hpf,2.19,0,0,0,0,0,0,0,0
2dpf,0.83,0,0,0,0,4.17,0,0,0.83
3dpf,4.6,1.15,0,0,0,3.45,0,0.57,1.15
5dpf,0.52,0,1.03,2.58,1.03,3.62,0.52,0.52,1.55
10dpf,3.14,0.63,0,0.63,0.63,0.63,0,0,1.26
