stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,165.17,0,30.97,0,20.65,10.32,0,0,92.91,82.58
12hpf,90.6,9.64,19.28,7.71,38.56,11.57,0,13.49,50.12,38.56
14hpf,157.16,6.69,66.88,56.85,70.22,16.72,0,6.69,83.6,227.38
16hpf,137.4,6.15,22.56,53.32,69.73,30.76,8.2,0,92.29,106.64
19hpf,288.97,0,4.38,37.22,39.41,13.14,8.76,2.19,35.03,94.13
24hpf,156,3,31,21,77,22,17,3,42,41
2dpf,339.47,3.34,33.36,62.56,234.38,403.69,44.21,7.51,130.12,191
3dpf,540.17,16.09,25.28,35.63,54.02,676.36,18.96,0,39.65,95.97
5dpf,143.16,20.16,77.01,104.4,53.75,505.98,35.66,33.59,72.87,353.51
10dpf,338.87,33.89,114.84,67.77,38.91,566.66,30.12,0.63,63.38,94.76
