stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,13.38,0,0,0,0,0
16hpf,18.46,0,0,69.73,0,0,0,0,0
19hpf,4.38,0,0,43.78,0,0,0,0,2.19
24hpf,5,1,0,2,0,0,0,0,0
2dpf,10.01,0,0.83,42.54,2.5,5.84,0,0.83,0.83
3dpf,62.64,5.75,0.57,50.57,0,0.57,0,0,0.57
5dpf,23.77,26.88,1.55,120.42,1.55,7.24,0.52,0.52,9.3
10dpf,49.58,3.77,1.26,121.11,1.26,6.28,0.63,0.63,0.63
