stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,4,0,0,0,0,0
2dpf,0.83,0,6.67,0.83,0,1.67,0,3.34
3dpf,1.72,0.57,32.18,0.57,1.15,5.17,0,2.87
5dpf,0.52,1.03,48.58,1.55,0.52,8.27,0.52,10.34
10dpf,12.55,9.41,133.66,1.26,5.02,27.61,2.51,28.87
