stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.17,1.67,0.83,0.83,2.5,0,0.83
3dpf,10.92,0.57,0.57,0,1.15,0,0
5dpf,0.52,1.03,0,0,3.62,0.52,3.62
10dpf,5.65,0.63,1.26,0,1.26,0.63,0.63
