stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
16hpf,0,4.1,0,0,0,0,0,0
24hpf,0,0,2,0,0,0,0,0
2dpf,3.34,0,6.67,0,0.83,1.67,0,0.83
3dpf,9.19,0.57,46.55,0.57,0,2.87,0.57,0
5dpf,4.65,0,74.94,0.52,0,3.1,0.52,0.52
10dpf,8.16,0,51.46,0,0,2.51,0,1.26
