stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,1,0,0,0,0,2
2dpf,9.17,0.83,0.83,5,8.34,17.52,9.17,10.01,1.67
3dpf,39.65,2.3,0,1.72,4.6,64.36,1.15,4.02,5.17
5dpf,4.13,1.03,1.03,7.24,9.82,57.88,1.55,27.39,30.49
10dpf,29.49,8.79,1.26,4.39,6.28,65.26,2.51,18.2,18.2
