stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,0,1
2dpf,2.5,0,0,0.83,2.5,2.5,0,0.83,27.52
3dpf,42.52,0,0.57,1.72,4.6,1.15,0,0,13.79
5dpf,5.17,1.55,1.03,1.55,9.3,0.52,0.52,0.52,42.38
10dpf,77.19,0,2.51,1.26,13.18,0,0,1.26,3.14
