stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,3.34,0,0.83,0.83
3dpf,6.9,0.57,0,0.57,6.9,0,0.57,1.15
5dpf,1.03,1.03,1.55,0.52,6.72,1.03,1.03,4.65
10dpf,3.14,3.77,0,0,0,0,0,0
