stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,1.67,0,0
3dpf,1.72,10.34,0,2.3,0.57,0.57,0,0.57
5dpf,1.55,53.23,0.52,5.69,0.52,6.72,1.03,1.55
10dpf,3.77,25.73,0.63,13.81,0,5.02,0.63,1.26
