stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,61.94,0,0,0,0,0,0,0,0,10.32
12hpf,73.25,7.71,3.86,1.93,19.28,9.64,0,17.35,23.13,30.84
14hpf,33.44,3.34,0,10.03,10.03,3.34,0,0,16.72,13.38
16hpf,47.17,6.15,2.05,10.25,4.1,6.15,4.1,6.15,28.71,8.2
19hpf,39.41,0,0,2.19,4.38,0,0,0,0,0
24hpf,40,0,2,3,8,5,1,0,8,2
2dpf,214.36,0.83,8.34,24.19,90.91,164.31,17.52,4.17,35.87,51.71
3dpf,760.26,6.9,7.47,12.64,11.49,180.44,12.64,0,16.09,22.41
5dpf,56.33,4.13,15.5,28.94,11.89,160.73,17.06,7.75,32.56,79.07
10dpf,226.54,7.53,17.57,16.32,5.65,90.99,5.02,0,7.53,11.3
