stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,1.67,0,0.83,1.67,0,0.83,0.83
3dpf,0.57,0,0.57,0,1.72,0,0,0
5dpf,0.52,3.1,0,0,3.62,0.52,0.52,0.52
10dpf,3.14,3.77,0,0,1.26,0,0,0
