stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,2.05,0,0,0
2dpf,0,0.83,0.83,0,2.5,0,0
3dpf,12.07,0,0,0,2.3,1.15,0.57
5dpf,0,0,0,0,6.72,1.55,1.55
10dpf,8.16,0.63,1.88,0,5.65,1.26,0.63
